fipsstat,state,year,shalll,violent_arrest_rate,property_arrest_rate,murder_arrest_rate,rape_arrest_rate,assault_arrest_rate,robery_arrest_rate,burglary_arrest_rate,larceny_arrest_rate,autotheft_arrest_rate,violent_crime_rate,property_crime_rate,murder_crime_rate,rape_crime_rate,assault_crime_rate,robbery_crime_rate,burglary_crime_rate,larceny_crime_rate,autotheft_crime_rate,personal_income_rpc,unemployment_insurance_rpc,income_maintenance_rpc,retirement_payments_rpc,state_population,density,ppwm1019,ppbm1019,ppnm1019,ppwf1019,ppbf1019,ppnf1019,ppwm2029,ppbm2029,ppnm2029,ppwf2029,ppbf2029,ppnf2029,ppwm3039,ppbm3039,ppnm3039,ppwf3039,ppbf3039,ppnf3039,ppwm4049,ppbm4049,ppnm4049,ppwf4049,ppbf4049,ppnf4049,ppwm5064,ppbm5064,ppnm5064,ppwf5064,ppbf5064,ppnf5064,ppwm65o,ppbm65o,ppnm65o,ppwf65o,ppbf65o,ppnf65o,violent_crime_rate_log,property_crime_rate_log,murder_crime_rate_log,rape_crime_rate_log,assault_crime_rate_log,robbery_crime_rate_log,burglary_crime_rate_log,larceny_crime_rate_log,autotheft_crime_rate_log
17,Illinois,1991,0,NA,19.770000457763672,109.08999633789063,NA,27.700000762939453,14.920000076293945,11.869999885559082,23.510000228881836,14.369999885559082,1043.0869140625,5111.8955078125,11.30434799194336,40.130435943603516,533.79998779296875,457.8521728515625,1124.208740234375,3329.930419921875,657.75653076171875,17697.130859375,100.10160064697266,241.0780029296875,1727.5870361328125,11500000,206.86058044433594,0.05575539916753769,0.013641700148582458,0.002394000068306923,0.05217370018362999,0.0132020004093647,0.0022636998910456896,0.06494960188865662,0.01183830015361309,0.0026561999693512917,0.06264770030975342,0.013124600052833557,0.0026183000300079584,0.07064460217952728,0.011119799688458443,0.0026304000057280064,0.06960800290107727,0.01352549996227026,0.002780900103971362,0.05366469919681549,0.007566200103610754,0.0021112000104039907,0.05432580038905144,0.009538199752569199,0.002284599933773279,0.053817201405763626,0.007375100161880255,0.001513900002464652,0.05730690062046051,0.009501599706709385,0.0016064000083133578,0.044353701174259186,0.004630399867892265,6.609000265598297e-4,0.06838130205869675,0.007239699829369783,9.070999803952873e-4,6.9499397823654805,8.5393255552797,2.4251874297582905,3.692135047504234,6.280021214102249,6.126546365314157,7.024834725163597,8.110706687837832,6.4888348488132905
17,Illinois,1992,0,NA,21.510000228881836,108.30000305175781,NA,34.970001220703125,16.020000457763672,13.729999542236328,25.549999237060547,15.180000305175781,979.862060546875,4800.8623046875,11.396552085876465,37.17241287231445,517.7327880859375,413.5603332519531,1080.22412109375,3100.1552734375,620.4827880859375,19353.310546875,145.0426025390625,270.3456115722656,1985.967041015625,11600000,208.65936279296875,0.05566319823265076,0.01349399983882904,0.0024341000244021416,0.05208740010857582,0.013020999729633331,0.0023141000419855118,0.06271450221538544,0.011749199591577053,0.0026847999542951584,0.06045050173997879,0.012909400276839733,0.0027159000746905804,0.07104630023241043,0.011266499757766724,0.0026863000821322203,0.06999660283327103,0.013629499822854996,0.002817499917000532,0.05511309951543808,0.0077784000895917416,0.002173899905756116,0.05571740120649338,0.009798300452530384,0.002391299931332469,0.053675901144742966,0.007395499851554632,0.0016397000290453434,0.05693909898400307,0.009590099565684795,0.001728600007481873,0.04453210160136223,0.0047045000828802586,7.078999769873917e-4,0.0682607963681221,0.007331700064241886,9.734000195749104e-4,6.887411807213762,8.476550827571323,2.433310861046318,3.6155668967117065,6.249459256045539,6.0248034125309955,6.984923818120316,8.03920747742451,6.430497865478206
18,Indiana,1977,0,25.059999465942383,13.369999885559082,79.12000274658203,24.1200008392334,21.229999542236328,26.3799991607666,13.649999618530273,13.34000015258789,12.729999542236328,306.2449035644531,3907.198974609375,7.307844161987305,26.12322998046875,151.35562133789062,121.45821380615234,1071.08935546875,2463.927490234375,372.1820068359375,2894.4970703125,9.29407024383545,18.5881404876709,259.82989501953125,5405151,149.7396240234375,0.08854439854621887,0.008363500237464905,4.4159998651593924e-4,0.08579300343990326,0.008509100414812565,4.1649999911896884e-4,0.07951360195875168,0.006061300169676542,4.952999879606068e-4,0.07996080070734024,0.007000899873673916,5.593000096268952e-4,0.057388000190258026,0.0036955000832676888,3.581999917514622e-4,0.05864439904689789,0.004363600164651871,4.44800010882318e-4,0.0467275008559227,0.0031369999051094055,2.29199999012053e-4,0.048366300761699677,0.003696999978274107,2.671999973244965e-4,0.06450770050287247,0.003939900081604719,1.6239999968092889e-4,0.07110700011253357,0.004510500002652407,1.9809999503195286e-4,0.038950998336076736,0.0021893999073654413,8.710000111022964e-5,0.05872819945216179,0.0029442000668495893,1.314999972237274e-4,5.7243851202982725,8.270576021480176,1.9889483139845223,3.2628249560459284,5.0196321760921165,4.799570284335873,6.976431498777733,7.8095118965557875,5.91938300030972
18,Indiana,1978,0,23.219999313354492,14.869999885559082,100.33000183105469,27.670000076293945,16.549999237060547,26.5,12.84000015258789,16.31999969482422,11.489999771118164,319.1600341796875,3961.638427734375,6.132396697998047,26.641040802001953,166.56617736816406,119.82041931152344,1093.56787109375,2462.48779296875,405.582763671875,3436.053955078125,10.812000274658203,19.461599349975586,306.19580078125,5446484,150.88467407226562,0.086257703602314,0.00820900034159422,4.7190001350827515e-4,0.0835575982928276,0.008371500298380852,4.40800009528175e-4,0.08025030046701431,0.006256000138819218,5.344999954104424e-4,0.08074049651622772,0.007258399855345488,6.014999817125499e-4,0.05930060148239136,0.0038203999865800142,3.946000069845468e-4,0.06058090180158615,0.0045055001974105835,4.921000218018889e-4,0.04625369980931282,0.0030906000174582005,2.516999957151711e-4,0.047892700880765915,0.0036756000481545925,2.8840001323260367e-4,0.06455980241298676,0.0039623999036848545,1.7440000374335796e-4,0.07123260200023651,0.004558499902486801,2.1670000569429249e-4,0.039118800312280655,0.002222399925813079,9.069999941857532e-5,0.05917999893426895,0.0030300000216811895,1.4170000213198364e-4,5.765692651532716,8.28441296305729,1.8135856520021951,3.2824529140532266,5.115392692124187,4.785994116161619,6.997200905949044,7.808927415863907,6.005324955495978
18,Indiana,1979,0,25.329999923706055,14.0600004196167,75.30999755859375,23.8799991607666,24.850000381469727,22.8799991607666,12.199999809265137,15.390000343322754,10.9399995803833,333.4078674316406,4205.0048828125,8.182683944702148,30.703330993652344,163.61715698242187,130.90467834472656,1153.904541015625,2624.048095703125,427.0520935058594,4106.8388671875,16.000059127807617,26.35304069519043,376.00140380859375,5474976,151.6739959716797,0.0840848982334137,0.008060299791395664,5.024999845772982e-4,0.08140090107917786,0.008220500312745571,4.658999969251454e-4,0.08099299669265747,0.006440599914640188,5.707999807782471e-4,0.08136270195245743,0.007486199960112572,6.415999960154295e-4,0.06097760051488876,0.003958399873226881,4.3399998685345054e-4,0.06230179965496063,0.004668300040066242,5.437000072561204e-4,0.045874398201704025,0.003046399913728237,2.6780000189319253e-4,0.0475177988409996,0.0036450999323278666,3.08899994706735e-4,0.0644482970237732,0.003990700002759695,1.866999955382198e-4,0.07116620242595673,0.004614800214767456,2.361999941058457e-4,0.039517100900411606,0.0022738000843673944,9.020000288728625e-5,0.06005819886922836,0.0031169001013040543,1.4590000500902534e-4,5.809366567613682,8.344030733598407,2.102020207397429,3.4243711501291982,5.0975292902007086,4.874469412114685,7.050906723556103,7.872473479051157,6.056906004630133
18,Indiana,1980,0,20.309999465942383,12.619999885559082,60.75,17.25,20,18.790000915527344,9.279999732971191,14.949999809265137,7.670000076293945,375.64129638671875,4526.3203125,8.82983684539795,32.916175842285156,193.34613037109375,140.54916381835937,1305.7235107421875,2790.902099609375,429.6944580078125,4881.7919921875,57.28580093383789,44.266300201416016,475.9928894042969,5492740,152.86485290527344,0.08205299824476242,0.007931600324809551,5.311000277288258e-4,0.07942099869251251,0.008105999790132046,4.905000096186996e-4,0.08164139837026596,0.0066651999950408936,6.148000247776508e-4,0.08193709701299667,0.007735299877822399,6.846999749541283e-4,0.062226101756095886,0.004212500061839819,4.8149999929592013e-4,0.0636209025979042,0.004914700053632259,5.988000193610787e-4,0.04536620154976845,0.003043500008061528,2.877000079024583e-4,0.047016099095344543,0.0036249998956918716,3.2679998548701406e-4,0.06438790261745453,0.0040199002251029015,1.9639999663922936e-4,0.07112240046262741,0.004667600151151419,2.513999934308231e-4,0.040209099650382996,0.002304099965840578,9.270000009564683e-5,0.061232101172208786,0.003213699907064438,1.5069999790284783e-4,5.92863468907176,8.41766459534196,2.1781365371402854,3.493964203881499,5.264482004256412,4.945557347981299,7.174512580487762,7.934120155747824,6.063074393345701
18,Indiana,1981,1,19.780000686645508,12.989999771118164,56.97999954223633,17.6200008392334,20.290000915527344,17.6299991607666,9.699999809265137,15.09000015258789,7.940000057220459,340.7044372558594,4187.1318359375,7.0797624588012695,29.486845016479492,175.49781799316406,128.6400146484375,1165.7340087890625,2682.974365234375,338.423583984375,5846.1298828125,38.56959915161133,54.45119857788086,610.8743896484375,5480410,152.52171325683594,0.0801210030913353,0.007838600315153599,5.77000027988106e-4,0.07745719701051712,0.007971500046551228,5.314999725669622e-4,0.08232580125331879,0.006728100124746561,6.790999905206263e-4,0.08259779959917068,0.007786499802023172,7.325999904423952e-4,0.06363300234079361,0.004352199845016003,5.219000158831477e-4,0.06495460122823715,0.005097200162708759,6.415999960154295e-4,0.04540320113301277,0.0030745998956263065,3.1689999741502106e-4,0.04697909951210022,0.0036480999551713467,3.5650000791065395e-4,0.06410779803991318,0.004013400059193373,2.150999935111031e-4,0.07073889672756195,0.004678700119256973,2.778999914880842e-4,0.04098379984498024,0.0023556998930871487,9.780000254977494e-5,0.06259419769048691,0.0033251000568270683,1.5690000145696104e-4,5.831015348520647,8.339771252492032,1.9572403561260105,3.383944232243927,5.167626609741244,4.85701791930221,7.061106218064053,7.894681295864279,5.824298317928871
18,Indiana,1982,1,28.809999465942383,15.079999923706055,85.88999938964844,23.40999984741211,29.520000457763672,25.6299991607666,12.180000305175781,17.059999465942383,8.579999923706055,300.7365417480469,4131.2685546875,6.492426872253418,27.816848754882813,157.31790161132812,109.1093521118164,1089.42919921875,2715.0048828125,326.8342590332031,6398.22216796875,55.667938232421875,59.858001708984375,714.10601806640625,5467909,152.17379760742187,0.07809639722108841,0.007725799921900034,6.057000136934221e-4,0.07533849775791168,0.007819400168955326,5.572999943979084e-4,0.08236239850521088,0.006751200184226036,7.260999991558492e-4,0.08271589875221252,0.007794000208377838,7.663000142201781e-4,0.06498590111732483,0.004461499862372875,5.510000046342611e-4,0.06625170260667801,0.005258900113403797,6.711999885737896e-4,0.04597239941358566,0.003115599974989891,3.4070000401698053e-4,0.047495998442173004,0.003685500007122755,3.75300005543977e-4,0.06368820369243622,0.004002800211310387,2.3150000197347254e-4,0.07017970085144043,0.00468769995495677,2.9540000832639635e-4,0.0417415015399456,0.0023984001018106937,1.0040000051958486e-4,0.06398200243711472,0.00342669989913702,1.613000058569014e-4,5.706234604886098,8.32633979489097,1.87063640107253,3.3256419074296746,5.058268609128149,4.6923506097135,6.993409167618422,7.906549030824062,5.789453189294325
18,Indiana,1983,1,29.739999771118164,15.729999542236328,99.220001220703125,18.479999542236328,32.29999923706055,25.309999465942383,12.329999923706055,17.969999313354492,8.880000114440918,285.2449645996094,3866.227783203125,5.247318267822266,27.686025619506836,151.87867736816406,100.43293762207031,993.449462890625,2548.967529296875,323.8109130859375,7001.5732421875,53.69496154785156,70.55268096923828,810.4193115234375,5450403,151.6865997314453,0.07589659839868546,0.0075853001326322556,6.269000004976988e-4,0.07308319956064224,0.007654100190848112,5.789999850094318e-4,0.08215340226888657,0.006751399952918291,7.683999720029533e-4,0.08242560178041458,0.0077692000195384026,7.891000132076442e-4,0.06584379822015762,0.004585000220686197,5.82000007852912e-4,0.06704699993133545,0.005424399860203266,7.013999857008457e-4,0.04739369824528694,0.0031661998946219683,3.6899998667649925e-4,0.04889160022139549,0.003733899910002947,4.0160000207833946e-4,0.06306400150060654,0.00398389995098114,2.5209999876096845e-4,0.06940239667892456,0.004681999795138836,3.158999898005277e-4,0.042605701833963394,0.0024488000199198723,1.0789999942062423e-4,0.0654618963599205,0.0035341999027878046,1.6599999798927456e-4,5.6533483359995556,8.260034577640221,1.6577171399685453,3.3209277956247494,5.023082026925394,4.609490217421256,6.901183192948316,7.843443665690379,5.780159743844026
18,Indiana,1984,1,26.270000457763672,14.449999809265137,87.12999725341797,14.84000015258789,28.280000686645508,22.40999984741211,9.8100004196167,17.479999542236328,6.710000038146973,307.438232421875,3650.529052734375,5.551146507263184,25.135883331298828,177.1786651611328,99.572540283203125,934.699462890625,2362.2783203125,353.5512390136719,8075.52490234375,28.51024055480957,73.219482421875,914.271484375,5458332,151.9072723388672,0.07370220124721527,0.0074384999461472034,6.500000017695129e-4,0.07084230333566666,0.007474400103092194,6.068000220693648e-4,0.08175060153007507,0.006735899951308966,8.11800011433661e-4,0.081952303647995,0.007723799906671047,8.170999935828149e-4,0.06745299696922302,0.0047634998336434364,6.153999711386859e-4,0.06857330352067947,0.00564950006082654,7.335999980568886e-4,0.04839939996600151,0.003217299934476614,3.9569998625665903e-4,0.04991510137915611,0.003788500092923641,4.312999953981489e-4,0.06261160224676132,0.0039738998748362064,2.680000034160912e-4,0.0687796026468277,0.004686200059950352,3.361999988555908e-4,0.043097201734781265,0.002473599975928664,1.112000027205795e-4,0.06641419976949692,0.003614499932155013,1.7070000467356294e-4,5.7282741968966935,8.20262738202751,1.7140044843093283,3.2242964400041974,5.177158631154473,4.600886426610489,6.840225047555469,7.7673818222933795,5.868028422537595
18,Indiana,1985,1,27.360000610351563,14.649999618530273,82.08000183105469,17.59000015258789,29.8700008392334,21.81999969482422,9.869999885559082,17.579999923706055,7.210000038146973,311.65594482421875,3630.918212890625,5.843320369720459,24.142620086669922,188.8912811279297,92.77873992919922,921.28460693359375,2378.744140625,330.88946533203125,8808.1083984375,26.77440071105957,76.307037353515625,1002.031982421875,5459225,151.93212890625,0.07208020240068436,0.007321000099182129,6.739000091329217e-4,0.06914330273866653,0.007326900027692318,6.260999944061041e-4,0.08080840110778809,0.006694000214338303,8.625999907962978e-4,0.08099229633808136,0.007645200006663799,8.45199974719435e-4,0.069118402898311615,0.0049461000598967075,6.523000192828476e-4,0.0701368972659111,0.005873899906873703,7.677000248804688e-4,0.04915260151028633,0.003272299887612462,4.241999995429069e-4,0.05064290016889572,0.003849599976092577,4.634000069927424e-4,0.0621877983212471,0.003955900203436613,2.899999963119626e-4,0.06820020079612732,0.004696299787610769,3.5960000241175294e-4,0.04363039880990982,0.0025007000658661127,1.2290000449866056e-4,0.06747529655694962,0.0036929999478161335,1.748000067891553e-4,5.741899838395304,8.197240846481671,1.765299191732132,3.1839787469242258,5.241171617422812,4.530217517955226,6.825769007990496,7.7743279553913505,5.80178437801108
18,Indiana,1986,1,30.34000015258789,15.199999809265137,91.63999938964844,19.100000381469727,34.869998931884766,20.739999771118164,9.710000038146973,18.309999465942383,8.229999542236328,310.5355529785156,3579.546875,6.032130718231201,26.108675003051758,187.56442260742187,90.83031463623047,894.77215576171875,2354.25439453125,330.5204162597656,9476.2353515625,26.741910934448242,77.48297119140625,1091.6190185546875,5454126,151.79022216796875,0.07074370235204697,0.007197100203484297,6.987000233493745e-4,0.06777679920196533,0.007182099856436253,6.552999839186668e-4,0.07932689785957336,0.006592100020498037,9.077999857254326e-4,0.07941140234470367,0.007499299943447113,8.754999726079404e-4,0.07119560241699219,0.005159600172191858,6.876999977976084e-4,0.07211820036172867,0.006122500170022249,8.060000254772604e-4,0.04975790157914162,0.003294900059700012,4.493999877013266e-4,0.05121789872646332,0.0038715999107807875,4.931999719701707e-4,0.06149749830365181,0.003931200131773949,3.1060000765137374e-4,0.06735890358686447,0.00469039985910058,3.803000145126134e-4,0.0444536991417408,0.0025335000827908516,1.2820000119972974e-4,0.06871599704027176,0.0037789999041706324,1.8279999494552612e-4,5.738298397164907,8.182991500154882,1.7971003012651439,3.2622676346999686,5.2341223736374705,4.508993091520348,6.796569111297337,7.7639793510258945,5.800668431240897
18,Indiana,1987,1,26.299999237060547,12.319999694824219,66.93000030517578,13.170000076293945,31.969999313354492,16.290000915527344,7.690000057220459,13.170000076293945,77.12999725341797,331.97430419921875,3831.435546875,5.609340667724609,29.398792266845703,207.41770935058594,89.5484619140625,956.7489013671875,2516.383056640625,358.3034973144531,10350.4599609375,22.703039169311523,78.04170227050781,1156.43603515625,5473014,152.3158721923828,0.06991799920797348,0.007175799924880266,7.251999923028052e-4,0.06687609851360321,0.007138099987059832,6.810000049881637e-4,0.07718539983034134,0.006430999841541052,9.479000000283122e-4,0.07741820067167282,0.007326100021600723,8.998999837785959e-4,0.07146559655666351,0.005328900180757046,7.210000185295939e-4,0.0722746029496193,0.006333599798381329,8.371999720111489e-4,0.0525222010910511,0.0034153000451624393,4.831000114791095e-4,0.05400190129876137,0.003995799925178289,5.33499987795949e-4,0.060847800225019455,0.003915200009942055,3.3239999902434647e-4,0.0664684996008873,0.004698699805885553,3.995999868493527e-4,0.045097801834344864,0.0025655000936239958,1.323000033153221e-4,0.06972630321979523,0.003855499904602766,1.8659999477677047e-4,5.805057568930882,8.250994828365014,1.7244331845928154,3.3809535941418662,5.334734679568576,4.494779952636854,6.86354097600851,7.8305778544990785,5.881380385118569
18,Indiana,1988,1,23.139999389648438,9.550000190734863,88.23999786376953,16.90999984741211,25.219999313354492,14.550000190734863,5.989999771118164,11.390000343322754,6.110000133514404,385.7966003417969,3827.137939453125,6.518864631652832,31.51998519897461,257.3858947753906,90.371856689453125,949.36883544921875,2518.95849609375,358.8106689453125,11411.5302734375,18.43899917602539,87.76963806152344,1274.5040283203125,5491754,152.83741760253906,0.06945940107107162,0.007203499786555767,7.547999848611653e-4,0.06634549796581268,0.007144699804484844,7.099999929778278e-4,0.07481420040130615,0.006272700149565935,9.88899962976575e-4,0.07500659674406052,0.007154500111937523,9.224999812431633e-4,0.07235869765281677,0.005504100117832422,7.534999749623239e-4,0.07311250269412994,0.0065484000369906425,8.666000212542713e-4,0.054301999509334564,0.0035437000915408134,5.178999854251742e-4,0.055771298706531525,0.004131299909204245,5.791999865323305e-4,0.060531698167324066,0.003922999836504459,3.588999970816076e-4,0.06593009829521179,0.004736700095236301,4.217000096105039e-4,0.045570001006126404,0.0026100999675691128,1.4089999604038894e-4,0.07046359777450562,0.003954799845814705,1.9209999300073832e-4,5.955310288462344,8.249872528531858,1.8747002245255189,3.4506217954138894,5.550576494808108,4.503932899121125,6.855797380056243,7.831600799874575,5.882794864818684
18,Indiana,1989,1,21.40999984741211,8.229999542236328,60.22999954223633,12.930000305175781,25.030000686645508,12.529999732971191,4.650000095367432,10.039999961853027,4.809999942779541,411.5911865234375,4084.085205078125,6.390661239624023,32.65935516357422,269.8741760253906,102.6669692993164,981.24713134765625,2706.780029296875,396.0580749511719,12867.580078125,18.473520278930664,93.90705871582031,1444.012939453125,5523685,153.72605895996094,0.0691165030002594,0.0072673000395298,7.871999987401068e-4,0.06592140346765518,0.007195599842816591,7.448000251315534e-4,0.07221739739179611,0.006071100011467934,0.0010325999464839697,0.0724572017788887,0.0069332001730799675,9.503000183030963e-4,0.07310260087251663,0.005648400168865919,7.921999786049128e-4,0.07380980253219604,0.006731899920850992,9.011999936774373e-4,0.05592929944396019,0.003687199903652072,5.601000157184899e-4,0.057385798543691635,0.004290400072932243,6.24899985268712e-4,0.060018401592969894,0.003915700130164623,3.8419998600147665e-4,0.06513220071792603,0.0047578997910022736,4.467999970074743e-4,0.046083398163318634,0.0026557999663054943,1.46100006531924e-4,0.07109960168600082,0.004034600220620632,2.001999964704737e-4,6.020030591008184,8.31485304221044,1.8548377434150647,3.4861313434274486,5.5979558356589925,4.631490442021734,6.888824345624988,7.9035150263557075,5.981560854418947
18,Indiana,1990,1,30.399999618530273,14.420000076293945,74.80999755859375,16.709999084472656,35.40999984741211,16.399999618530273,8.539999961853027,17.100000381469727,10.09000015258789,473.9224548339844,4209.4052734375,6.204731464385986,37.93183135986328,328.4359130859375,101.34996032714844,943.28155517578125,2827.13916015625,438.9847717285156,14079.73046875,20.92922019958496,112.69580078125,1622.8199462890625,5544156,154.56246948242187,0.06878989934921265,0.007351300213485956,8.108000038191676e-4,0.06554599851369858,0.00726460013538599,7.7039998723194e-4,0.07067800313234329,0.005949100013822317,0.0010635999497026205,0.070790596306324,0.006781400181353092,9.687999845482409e-4,0.07357390224933624,0.005745899863541126,8.145999745465815e-4,0.07426779717206955,0.006861099973320961,9.221999789588153e-4,0.0571942999958992,0.003814500058069825,5.889000021852553e-4,0.05860750004649162,0.004430800210684538,6.611000280827284e-4,0.05960199981927872,0.003913499880582094,4.0129999979399145e-4,0.06452509760856628,0.0047796000726521015,4.6300000394694507e-4,0.04643680155277252,0.0026833999436348677,1.4829999417997897e-4,0.07159409672021866,0.004100199788808823,2.027000009547919e-4,6.161043710914905,8.345076651480811,1.825312140425317,3.6357906371575246,5.7943417293517,4.618579481453911,6.849364811956505,7.947020581864534,6.084464723927987
18,Indiana,1991,1,33.63999938964844,14.300000190734863,65.089996337890625,14.819999694824219,40.900001525878906,17.350000381469727,8.039999961853027,17.18000030517578,9.729999542236328,506.0458068847656,4318.58837890625,7.550791263580322,41.377620697021484,340.9815979003906,116.13581085205078,978.46112060546875,2874.637939453125,465.48931884765625,14905.9599609375,31.69883918762207,137.6396942138672,1817.677978515625,5602062,156.1768035888672,0.06661640107631683,0.0072754002176225185,7.998999790288508e-4,0.06336359679698944,0.00715490011498332,7.794999983161688e-4,0.07008650153875351,0.006010300014168024,0.0010767000494524837,0.07030519843101501,0.006834299769252539,9.745000279508531e-4,0.07489810138940811,0.005858900025486946,8.574000094085932e-4,0.07546400278806686,0.0070004998706281185,9.442999726161361e-4,0.059571098536252975,0.004026399925351143,6.113999988883734e-4,0.060921698808670044,0.004700600169599056,6.976000149734318e-4,0.05989060178399086,0.003956600092351437,4.344999906606972e-4,0.06457389891147614,0.004827000200748444,5.080000264570117e-4,0.046904001384973526,0.002716700080782175,1.6739999409765005e-4,0.07198669761419296,0.004147800151258707,2.25499999942258e-4,6.226627192630352,8.37068386369705,2.0216523608926913,3.7227401718006075,5.831828510725854,4.754760289481514,6.885981052378326,7.963682011197825,6.143089150906406
18,Indiana,1992,1,35.630001068115234,14,59.779998779296875,13.15999984741211,45.529998779296875,16.420000076293945,8.710000038146973,16.510000228881836,9.8100004196167,509.69708251953125,4188.3291015625,8.214353561401367,42.45262908935547,336.5052490234375,122.52487182617187,954.33441162109375,2782.6298828125,451.36456298828125,16338.3095703125,34.3296012878418,175.93919372558594,2092.388916015625,5648649,157.4755859375,0.06603769958019257,0.00730419997125864,8.017999934963882e-4,0.06273479759693146,0.007161399815231562,7.918999763205647e-4,0.06871400028467178,0.006051700096577406,0.001061100047081709,0.06882420182228088,0.006820700131356716,0.0010098000057041645,0.07508839666843414,0.005978799890726805,8.921999833546579e-4,0.07560689747333527,0.007096199784427881,9.764999849721789e-4,0.061382800340652466,0.004185100086033344,6.276000058278441e-4,0.0626818984746933,0.004906699992716312,7.326999912038445e-4,0.06001419946551323,0.003973000217229128,4.5870000030845404e-4,0.06451769918203354,0.0048593999817967415,5.344999954104424e-4,0.04724210128188133,0.0027554999105632305,1.8149999959859997e-4,0.07212109863758087,0.004169300198554993,2.479999966453761e-4,6.233816593412666,8.340057150938001,2.105883058362743,3.748388844628831,5.818613747844065,4.80831404469159,6.86101414631525,7.931151760519414,6.112275356623628
19,Iowa,1977,0,38.220001220703125,12.350000381469727,37.310001373291016,46.77000045776367,39.5099983215332,32.209999084472656,11.75,11.699999809265137,22.450000762939453,142.22462463378906,3672.345947265625,2.29892635345459,10.499573707580566,88.69738006591797,40.72874069213867,802.63409423828125,2652.48046875,217.23138427734375,2931.673095703125,17.375869750976563,23.841310501098633,283.67120361328125,2914404,52.097816467285156,0.0939290001988411,0.0016002999618649483,5.640999879688025e-4,0.0909183993935585,0.001548200030811131,5.596000119112432e-4,0.08280839771032333,0.0013787000207230449,6.355000077746809e-4,0.0825067013502121,0.001332300016656518,6.258999928832054e-4,0.05692309886217117,7.144000264815986e-4,3.6470001214183867e-4,0.05729680135846138,7.304999744519591e-4,4.2719999328255653e-4,0.0471482016146183,5.348999984562397e-4,2.0039999799337238e-4,0.04895099997520447,5.650999955832958e-4,2.2610000451095402e-4,0.06978029757738113,6.172999856062233e-4,1.4170000213198364e-4,0.0759262964129448,6.976000149734318e-4,1.7949999892152846e-4,0.0513652004301548,3.7980001070536673e-4,8.130000060191378e-5,0.07638680189847946,4.869000113103539e-4,1.4069999451749027e-4,4.957407671391105,8.208585959520995,0.832442211102907,2.351334657061263,4.485230351854707,3.7069340027472437,6.687898936669279,7.883250507124553,5.380963072452641
